label,hand_mode,recorded_hand,R.Thumb,R.Index,R.Middle,R.Ring,R.Pinky,L.Thumb,L.Index,L.Middle,L.Ring,L.Pinky,aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4590,-0.7760,0.6390,0.2790,-0.4750,0.8740,24.1476,14.6069,-13.6720,11.4271,-1.0803,-3.7443
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5870,-0.8380,0.7090,0.2780,-0.4640,0.9310,1.3776,6.4669,-0.4420,9.7371,-0.0103,-1.7143
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6770,-0.7790,0.5450,0.2690,-0.4860,0.8740,-13.4124,2.8969,8.2080,-4.0029,0.2197,3.1957
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6040,-0.6230,0.3820,0.2640,-0.4650,0.9190,-17.1624,-13.2631,10.0180,-1.1729,2.0997,4.2757
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5430,-0.5350,0.2690,0.2570,-0.4530,0.9490,-3.4124,-8.7231,0.4980,-6.2929,-1.7303,0.6457
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5520,-0.5510,0.2850,0.2740,-0.4650,0.8850,13.6176,0.5769,-9.0720,2.6971,-2.2303,-3.1043
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5140,-0.6710,0.4790,0.2590,-0.4690,0.8780,19.5576,17.9969,-9.4920,5.5371,-1.8103,-1.5543
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5570,-0.8090,0.6180,0.2790,-0.4700,0.8440,11.7376,6.7169,-1.1220,3.0171,-0.4503,0.1357
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5920,-0.8000,0.6620,0.2920,-0.4810,0.8910,-2.6224,-2.0131,5.1580,2.0871,0.4997,0.1057
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5890,-0.7450,0.5780,0.2690,-0.4720,0.9230,-12.6424,-5.0431,13.2680,-1.9329,0.4197,3.3557
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5730,-0.6160,0.4310,0.2790,-0.4750,0.8900,-8.1524,-8.3031,12.1980,-2.0929,0.2697,2.0157
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5740,-0.5280,0.3170,0.2710,-0.4720,0.9130,3.1876,5.8569,1.5680,0.9971,-1.0703,0.3357
BAD,either_hand,right,0.0000,0.8126,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5880,-0.5780,0.3220,0.2790,-0.4720,0.8890,6.2476,-3.8931,-9.6520,0.6771,0.3797,-1.7143
BAD,either_hand,right,0.0000,0.8126,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5330,-0.7130,0.4800,0.2560,-0.4530,0.9080,7.3276,6.2269,-7.7720,2.6271,-2.1103,-1.3143
BAD,either_hand,right,0.0000,0.8126,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5500,-0.7660,0.5700,0.2790,-0.4620,0.8890,-0.2224,0.5069,-1.3920,1.8071,-2.6703,-0.7643
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5600,-0.7250,0.5710,0.2740,-0.4640,0.9240,-2.7724,2.2469,4.4780,1.2571,0.4397,1.3857
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5880,-0.6670,0.4960,0.2680,-0.4570,0.9030,-5.9424,-4.4031,-0.3620,0.4671,0.3297,0.7957
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5980,-0.6670,0.4430,0.2760,-0.4530,0.8950,-5.2524,-7.8031,0.9880,0.2371,0.9997,1.0757
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5990,-0.6430,0.4210,0.2740,-0.4630,0.9150,-0.7524,-6.4131,2.3480,0.6971,0.2397,1.0357
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5800,-0.6730,0.4280,0.2730,-0.4630,0.9030,-4.4724,-7.9231,-0.7620,-0.3229,-1.7003,-0.2443
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5720,-0.6770,0.4470,0.2750,-0.4670,0.9040,0.9476,-3.2631,4.1280,-0.7229,-1.3803,0.3957
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5660,-0.6820,0.4560,0.2740,-0.4600,0.8930,-1.5424,-1.1031,0.3180,0.2871,-0.4603,0.8457
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5680,-0.6770,0.4510,0.2670,-0.4660,0.8910,0.4476,1.8669,-0.1720,-0.0429,-1.6003,0.5757
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5810,-0.6680,0.4510,0.2720,-0.4610,0.9110,-0.4724,0.4069,-1.9320,0.9971,-0.8803,0.2357
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5790,-0.6790,0.4480,0.2670,-0.4690,0.9010,1.2676,2.8769,-0.6720,0.9971,-0.5303,0.1757
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5960,-0.6890,0.4640,0.2750,-0.4610,0.9010,-1.0124,1.4169,-0.8220,0.6171,-1.1603,-0.0843
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5830,-0.6870,0.4490,0.2740,-0.4700,0.9110,-0.4224,0.0069,0.5480,0.0871,-1.3203,0.0657
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6060,-0.6820,0.4400,0.2790,-0.4680,0.9010,-0.0924,1.2069,2.1180,-0.6529,-1.7203,0.1257
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5830,-0.6900,0.4500,0.2750,-0.4610,0.8890,-1.3824,-2.4731,0.7680,-0.3229,-0.0703,0.9957
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5880,-0.6880,0.4420,0.2760,-0.4630,0.9010,-2.7524,-4.2631,1.7480,0.3571,-0.5803,0.6057
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5750,-0.6690,0.4380,0.2760,-0.4670,0.9010,2.4876,-2.9231,4.7980,0.5971,-0.1103,0.8657
BAD,either_hand,right,0.0000,0.8039,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5850,-0.6600,0.4280,0.2700,-0.4660,0.8940,0.7776,-2.1031,1.7980,-0.8229,-0.8003,0.9557
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5650,-0.6820,0.4540,0.2720,-0.4530,0.9100,1.5576,-0.9031,0.9280,1.5471,0.1897,1.1257
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5750,-0.6790,0.4420,0.2660,-0.4660,0.9010,-0.5724,-0.2531,-0.9020,-0.4629,-1.1903,0.4457
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6530,-0.7990,0.5120,0.2560,-0.4660,0.8950,2.2576,4.3769,-1.2720,-0.4529,0.3197,0.9557
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6660,-0.7600,0.4560,0.2670,-0.4490,0.9010,-6.5424,-5.8831,8.7480,-0.9429,-0.9403,1.1257
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6090,-0.6860,0.3610,0.2720,-0.4610,0.8870,-9.6524,-17.1731,12.8980,-0.9529,-0.4303,1.0157
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,-0.6100,0.3130,0.2700,-0.4760,0.9040,-1.2524,-6.6431,4.9280,0.0671,-1.7203,0.3557
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5850,-0.6500,0.3360,0.2660,-0.4580,0.9070,7.2076,4.6269,-6.7520,0.3271,-1.8103,-0.5943
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860,-0.7210,0.4010,0.2790,-0.4620,0.8770,9.4576,12.5369,-8.3020,0.9971,-1.8203,-0.3343
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6330,-0.7600,0.4450,0.2690,-0.4550,0.9190,2.6976,2.6069,-1.0720,2.2471,1.2797,1.2057
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,-0.7390,0.4120,0.2670,-0.4640,0.8870,-5.9924,-7.3331,9.1580,-1.2829,-1.1503,1.1857
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5780,-0.6610,0.3560,0.2750,-0.4670,0.9170,-4.0724,-8.0731,9.6380,-0.4729,-0.4803,1.1257
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,-0.6160,0.3500,0.2720,-0.4520,0.8890,3.9376,0.5469,0.1180,-0.8429,-1.9703,-0.1043
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5770,-0.6530,0.3990,0.2810,-0.4620,0.9070,11.7776,12.3669,-7.4520,1.3971,-0.9203,-0.2443
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5970,-0.7230,0.4640,0.2770,-0.4700,0.9190,6.6376,9.2869,-8.9020,0.0371,-0.4503,0.5757
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6670,-0.7930,0.4680,0.2690,-0.4670,0.9100,-2.9524,-2.2031,1.1980,0.6471,0.3797,1.1857
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6480,-0.7510,0.4110,0.2670,-0.4690,0.9170,-9.5324,-12.9531,15.4780,-0.4029,1.1197,1.8357
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6240,-0.6820,0.3350,0.2690,-0.4670,0.8840,-11.8824,-9.5631,11.4080,1.1971,-0.0303,1.5357
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5500,-0.6260,0.2870,0.2710,-0.4520,0.9240,-3.5624,-6.0931,5.9680,-1.0429,-0.4303,1.2957
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5350,-0.6200,0.3150,0.2760,-0.4520,0.9030,9.0076,11.2769,-6.9820,0.8371,-2.4203,-1.0243
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5660,-0.6530,0.3940,0.2820,-0.4680,0.9320,12.8476,14.8669,-14.5920,1.0571,-0.8803,-0.7143
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,-0.7520,0.4630,0.2700,-0.4630,0.8930,9.9576,10.1069,-13.2820,1.8371,-0.2803,-0.2143
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6870,-0.8070,0.4780,0.2910,-0.4740,0.9340,1.3376,2.9169,-0.5220,-0.3029,-1.0103,1.0257
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7020,-0.7530,0.4290,0.2640,-0.4600,0.8950,-10.5424,-14.2831,11.5380,0.5171,0.3397,1.1857
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6360,-0.7000,0.3430,0.2710,-0.4970,0.9150,-11.4524,-12.4831,15.1580,2.1071,1.8397,1.6757
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5470,-0.6280,0.2990,0.2710,-0.4570,0.9090,-3.3124,-6.4831,8.6880,1.0471,0.1097,0.3457
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5440,-0.6130,0.3200,0.2740,-0.4720,0.8960,7.4076,7.1269,-6.1320,1.2471,-2.4403,-0.8243
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5540,-0.6560,0.3750,0.2790,-0.4660,0.9090,14.3976,20.4669,-11.0420,-0.0029,0.0897,0.3657
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6350,-0.7310,0.4330,0.2630,-0.4680,0.8870,10.5576,9.1969,-11.6420,0.2271,0.6697,1.9757
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6790,-0.7830,0.4540,0.2820,-0.4630,0.8690,2.2776,7.3169,1.3480,-0.0029,-1.7203,0.1857
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6390,-0.7510,0.4210,0.2860,-0.4550,0.9030,-6.4424,-9.5231,9.6980,-0.2529,0.0197,0.7957
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,-0.6680,0.3540,0.2730,-0.4530,0.9080,-6.4924,-9.3331,11.1580,0.3871,-0.1603,0.3157
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5560,-0.6200,0.3460,0.2660,-0.4560,0.8810,3.1076,3.1169,-1.4520,1.0171,-0.9403,0.0057
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5450,-0.6380,0.3740,0.2750,-0.4620,0.8870,10.7376,17.2869,-9.4720,-0.0929,-2.3003,-0.8743
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6250,-0.7100,0.4150,0.2680,-0.4750,0.9000,9.1776,12.1969,-11.7120,0.9171,-2.0403,0.1257
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,-0.7610,0.4360,0.2620,-0.4440,0.9060,3.4276,5.2569,-2.1220,0.5571,0.0997,1.1557
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6610,-0.7510,0.4120,0.2610,-0.4640,0.9050,-6.2224,-8.0631,8.0180,-3.3829,-1.8103,0.6257
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6010,-0.6720,0.3580,0.2770,-0.4680,0.8910,-6.5724,-13.4231,11.2580,0.1371,1.5997,2.8457
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5930,-0.6480,0.3500,0.2730,-0.4670,0.9160,3.9776,-1.2831,4.3180,-0.3829,-0.6503,-0.4643
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5810,-0.6860,0.3800,0.2740,-0.4720,0.9130,10.5276,7.4169,-4.6620,1.3971,-0.5403,-0.5043
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6360,-0.7340,0.4150,0.2810,-0.4600,0.9000,8.1376,5.3469,-3.1320,0.9871,-0.8503,0.1757
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6630,-0.7360,0.4310,0.2710,-0.4590,0.9000,0.1676,-4.7631,8.0580,-0.3429,0.4797,1.4857
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6090,-0.6770,0.3980,0.2730,-0.4630,0.9070,-8.7624,-15.7531,11.7380,-0.5529,-0.1103,1.0957
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5850,-0.6310,0.3820,0.2670,-0.4610,0.9090,-2.6024,-10.4631,8.9180,-0.5729,-0.2103,0.7257
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5410,-0.6260,0.3910,0.2790,-0.4650,0.8820,6.8476,5.1569,-4.2720,-0.8229,-2.8803,-0.0043
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5640,-0.6650,0.4180,0.2780,-0.4760,0.9060,11.4376,16.9969,-13.8620,2.4171,-1.4703,-0.6443
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6340,-0.7400,0.4390,0.2750,-0.4630,0.9080,8.9776,14.8769,-12.0320,-1.1329,-0.9803,0.2057
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6770,-0.7780,0.4190,0.2790,-0.4610,0.8980,-4.6724,-0.9631,2.9880,0.9971,0.2797,0.7557
BAD,either_hand,right,0.0000,0.7952,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6630,-0.7480,0.3610,0.2680,-0.4710,0.9030,-14.2124,-20.3731,15.8280,-1.9229,0.4997,2.2657
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5960,-0.6950,0.3130,0.2900,-0.4850,0.8900,-13.7124,-23.4031,22.5480,0.8571,0.7997,1.6157
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5480,-0.6270,0.3080,0.2660,-0.4500,0.9200,-1.9824,-5.9831,11.0580,0.6271,-0.1403,0.7457
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5320,-0.6100,0.3480,0.2740,-0.4730,0.8850,12.0276,12.2769,-6.6220,0.4271,-1.8403,-1.2243
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5710,-0.6510,0.4260,0.2750,-0.4700,0.9000,20.0276,23.7969,-12.8820,-0.4229,-1.1703,0.7457
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6250,-0.7740,0.4990,0.2650,-0.4780,0.9050,12.3276,11.5769,-12.8720,-0.1029,-1.6903,-0.8043
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6790,-0.7900,0.4710,0.2730,-0.4630,0.8990,-1.0524,-4.7031,2.9080,-0.0429,-0.7803,0.9057
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6750,-0.7330,0.4010,0.2780,-0.4660,0.8880,-12.3724,-17.1231,12.3780,0.9071,0.5297,1.6057
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,-0.6530,0.3250,0.2620,-0.4570,0.8920,-11.9924,-17.5331,14.0880,0.5371,-0.4103,0.7657
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200,-0.5840,0.3050,0.2660,-0.4730,0.9130,0.0676,0.4669,4.0480,0.3471,-0.4503,0.6857
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200,-0.6000,0.3640,0.2740,-0.4630,0.8960,17.5876,23.5469,-13.2120,1.7971,-1.8703,-1.2243
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,-0.6980,0.4430,0.2840,-0.4620,0.9060,18.8176,23.0269,-21.0620,-2.7129,-3.6003,-0.6843
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6970,-0.8160,0.4770,0.2790,-0.4750,0.8950,7.7176,13.5869,-11.6120,0.0871,0.1697,0.7357
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7010,-0.8080,0.4390,0.2660,-0.4530,0.9110,-9.4424,-13.0131,9.1180,1.1171,0.5197,1.1057
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6460,-0.7070,0.3710,0.2780,-0.4680,0.8850,-15.9924,-19.1431,18.4380,0.6671,0.8497,0.7057
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5710,-0.6080,0.3310,0.2700,-0.4600,0.8850,-6.0124,-10.7131,12.2780,-1.5129,0.1497,1.1757
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5290,-0.5750,0.3380,0.2690,-0.4690,0.9170,9.3476,9.7569,-8.5220,0.8171,-1.1603,-0.5943
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5750,-0.6430,0.4010,0.2880,-0.4610,0.9020,20.0276,23.7569,-16.1520,0.6671,-1.0003,-1.0343
BAD,either_hand,right,0.0000,0.7864,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6830,-0.7740,0.4490,0.2650,-0.4680,0.8970,7.1976,10.2269,-16.6520,-0.3529,0.6697,0.3457
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7120,-0.8250,0.4550,0.2760,-0.4740,0.9070,-1.6024,-9.7231,11.2080,-1.0929,0.5597,2.2457
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6880,-0.7400,0.4100,0.2640,-0.4610,0.9150,-17.7024,-28.0631,22.8280,0.8071,3.3797,2.2457
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5640,-0.6230,0.3540,0.2840,-0.4540,0.8960,-12.2624,-22.1331,19.8680,-1.1829,-0.3303,1.7957
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5030,-0.5430,0.3440,0.2860,-0.4630,0.9100,4.8376,3.7969,-0.1120,1.5171,-0.8803,-0.2143
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5430,-0.6240,0.4050,0.2760,-0.4690,0.9130,17.8576,25.9969,-18.4920,2.9971,-1.2303,-0.7943
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6240,-0.7370,0.4580,0.2700,-0.4780,0.8860,15.0076,20.5169,-16.6820,0.5971,-0.9203,1.3057
BAD,either_hand,right,0.0000,0.7690,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,-0.7910,0.4410,0.2740,-0.4690,0.9350,-2.0224,1.5769,-3.4920,-0.1229,0.6397,1.9957
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6560,-0.7390,0.4020,0.2760,-0.4680,0.9040,-11.3324,-12.3931,12.5380,-0.2229,0.9397,1.5857
BAD,either_hand,right,0.0000,0.7690,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5920,-0.6630,0.3490,0.2730,-0.4590,0.8970,-9.0024,-10.2031,12.3080,1.7471,0.3397,0.6757
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5530,-0.6080,0.3390,0.2730,-0.4660,0.8810,2.7476,2.0869,-0.0220,0.9071,-1.1103,-0.2643
BAD,either_hand,right,0.0000,0.7777,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5920,-0.6500,0.3870,0.2680,-0.4560,0.9140,13.8476,16.7669,-9.1820,1.7971,-1.7503,-1.4243
BAD,either_hand,right,0.0000,0.7602,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6390,-0.7010,0.3500,0.2680,-0.4660,0.8980,5.4076,2.6069,-0.5620,1.5971,-0.0003,0.5657
